uniq_id,sku,name_title,description,list_price,sale_price,category,category_tree,average_product_rating,product_url,product_image_urls,brand,total_number_reviews,Reviews
30fb0695f579914d85ba7ce2a3ed3c19,pp5006334416,Danny & Nicole® Sleeveless Mesh Shantung Polka Dot Fit-and-Flare Dress - Petite,"Our absolutely charming fit-and-flare dress sings with plucky polka dots and a mesh yoke that's unstoppable.   scoopneck sleeveless exposed back zipper belt included approx. 36¼"" length from shoulder lined polyester mesh yoke: polyester/spandex taffeta lining: polyester dry clean only imported",87.02,42.29,fit and flare,jcpenney|women|fit and flare,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-mesh-shantung-polka-dot-fit-and-flare-dress-petite/prod.jump?ppId=pp5006334416&catId=cat1005670041&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/petites/shop-clothing/dresses/fit-and-flare/12-petite/_/N-gmqzyxZ1z1407r/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP1215201517063080M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""In love with that dress! This dress is elegant and chic, perfect for work or a cocktail.""}}"
8056738ccd769ed459febd2fafe5dc3b,pp5006790562,Danny & Nicole® Sleeveless Polka Dot Chiffon Maxi Dress,"Timeless polka dots and a flirty front keyhole give our sleeveless maxi dress the chic charm you adore. scoopneck sleeveless exposed back zipper 58"" length from shoulder lined chiffon polyester machine wash, line dry imported",103.94,60.42,HIDDEN CATEGORIES,jcpenney|women|HIDDEN CATEGORIES,4 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-polka-dot-chiffon-maxi-dress/prod.jump?ppId=pp5006790562&catId=cat1005140022&&_dyncharset=UTF-8&urlState=/women/hidden-categories/danny-nicole/_/N-gmfn06Z1b8/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0225201617014306M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,4,"{""review""=>[{""review_1""=>""Can't wait to wear it for our sons wedding. It fits really well and will be a very comfortable for the days events.""}, {""review_2""=>""Very cute dress. nice feel and comfort .I like the Maxi style dress; this dress can be worn in corporate america and to outdoor social events.""}, {""review_3""=>""I bought this for my daughter, it is a very pretty, feminine dress. The styling of is so nice, love the chiffon overlay. The pleating on top will help as she is bigger on top. Just love it!""}, {""review_4""=>""would look good on a younger woman who still has a waist. alas, I have lost mine. If you happen to find it, please return it.""}]}"
84792abb02bf781ac8171d8360f1e19c,pp5006292203,Danny & Nicole® Sleeveless Polka Dot Fit-and-Flare Dress - Petite,"Capture the casual elegance of the past in our modern fit-and-flare dress. roundneck sleeveless 35⅝"" length from shoulder invisible zipper in back polyester dry clean only imported",87.02,42.29,fit and flare dresses,jcpenney|women|fit and flare dresses,4 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-polka-dot-fit-and-flare-dress-petite/prod.jump?ppId=pp5006292203&catId=cat1005870012&&_dyncharset=UTF-8&urlState=/women/shop-clothing/dresses/fit-and-flare-dresses/4-petite/_/N-gmva9oZ1z1407v/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP1119201517042571M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,4,"{""review""=>[{""review_1""=>""The fabric of this dress is very stiff and scratchy, synthetic (luckily it is lined). The gathers at the waist tend to pouf out because of the stiffness of the fabric. I bought a petite size, but the torso length was too long. Since I liked the dress otherwise, I took the shoulders apart and deepened the seams.""}, {""review_2""=>""Got this dress for summer wear. I am 5' 4\"" and this dress fits me perfect. I usually wear a size 2 but I got the 4P size and this hits right at the knee and has a flattering fit.""}, {""review_3""=>""The dress is very cute. It runs a little small. I would order the next size up.""}, {""review_4""=>""I really like this dress. It fits perfectly, and the fab is high quality.""}]}"
6c2c127f31a8041031cb719d58bebf22,pp5007220049,Danny & Nicole® Sleeveless Printed Fit-and-Flare Dress - Plus,"Look and feel your very best when you're in our sleeveless printed fit-and-flare dress by Danny Nicole. scoopneck 44"" length from shoulder polyester/spandex washable imported",103.94,60.42,dresses,jcpenney|women|dresses,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-printed-fit-and-flare-dress-plus/prod.jump?ppId=pp5007220049&catId=cat100250042&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/plus-size/shop-clothing/dresses/14w/_/N-1nopfeZ1z13zdx/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0413201617045408M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""easy summer dress for work or vacation. Wash, wear and look great""}}"
ef74082305ac60389782f5884b3611af,pp5007220049,Danny & Nicole® Sleeveless Printed Fit-and-Flare Dress - Plus,"Look and feel your very best when you're in our sleeveless printed fit-and-flare dress by Danny Nicole. scoopneck 44"" length from shoulder polyester/spandex washable imported",103.94,60.42,view all,jcpenney|women|view all,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-printed-fit-and-flare-dress-plus/prod.jump?ppId=pp5007220049&catId=cat100320034&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/plus-size/shop-clothing/dresses/view-all/18w/_/N-1nq7fmZ1z13zdu/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0413201617045408M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""easy summer dress for work or vacation. Wash, wear and look great""}}"
bbc47b4cdcb325ec3a8ec87bb9438293,pp5007220049,Danny & Nicole® Sleeveless Printed Fit-and-Flare Dress - Plus,"Look and feel your very best when you're in our sleeveless printed fit-and-flare dress by Danny Nicole. scoopneck 44"" length from shoulder polyester/spandex washable imported",103.94,60.42,new arrivals,jcpenney|women|new arrivals,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-printed-fit-and-flare-dress-plus/prod.jump?ppId=pp5007220049&catId=cat1003830010&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/plus-size/more-ways-to-shop/new-arrivals/20w/_/N-glnk6yZ1z13zdt/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0413201617045408M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""easy summer dress for work or vacation. Wash, wear and look great""}}"
c3d28e645f687d737fa9b3d17764b705,pp5007220049,Danny & Nicole® Sleeveless Printed Fit-and-Flare Dress - Plus,"Look and feel your very best when you're in our sleeveless printed fit-and-flare dress by Danny Nicole. scoopneck 44"" length from shoulder polyester/spandex washable imported",103.94,60.42,fit and flare dresses,jcpenney|women|fit and flare dresses,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-printed-fit-and-flare-dress-plus/prod.jump?ppId=pp5007220049&catId=cat1005870012&&_dyncharset=UTF-8&urlState=/women/shop-clothing/dresses/fit-and-flare-dresses/20w/_/N-gmva9oZ1z13zdt/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0413201617045408M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""easy summer dress for work or vacation. Wash, wear and look great""}}"
835c3bbfa421381f02f73db30820d34f,pp5007220049,Danny & Nicole® Sleeveless Printed Fit-and-Flare Dress - Plus,"Look and feel your very best when you're in our sleeveless printed fit-and-flare dress by Danny Nicole. scoopneck 44"" length from shoulder polyester/spandex washable imported",103.94,60.42,fit and flare dresses,jcpenney|women|fit and flare dresses,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-printed-fit-and-flare-dress-plus/prod.jump?ppId=pp5007220049&catId=cat1005870012&&_dyncharset=UTF-8&urlState=/women/shop-clothing/dresses/fit-and-flare-dresses/not-applicable/_/N-gmva9oZ1z13n1n/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0413201617045408M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""easy summer dress for work or vacation. Wash, wear and look great""}}"
acd0853b5f9e0b169f0466ee80d4e073,pp5007220049,Danny & Nicole® Sleeveless Printed Fit-and-Flare Dress - Plus,"Look and feel your very best when you're in our sleeveless printed fit-and-flare dress by Danny Nicole. scoopneck 44"" length from shoulder polyester/spandex washable imported",103.94,60.42,sale,jcpenney|women|sale,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-printed-fit-and-flare-dress-plus/prod.jump?ppId=pp5007220049&catId=cat100590006&&_dyncharset=UTF-8&urlState=/women/shop-sale-clearance/sale/18w/_/N-1nvzquZ1z13zdu/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0413201617045408M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""easy summer dress for work or vacation. Wash, wear and look great""}}"
666d93e3a7a161a22ed64ef1f582bf0d,pp5007220049,Danny & Nicole® Sleeveless Printed Fit-and-Flare Dress - Plus,"Look and feel your very best when you're in our sleeveless printed fit-and-flare dress by Danny Nicole. scoopneck 44"" length from shoulder polyester/spandex washable imported",103.94,60.42,sale,jcpenney|women|sale,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-printed-fit-and-flare-dress-plus/prod.jump?ppId=pp5007220049&catId=cat100590006&&_dyncharset=UTF-8&urlState=/women/shop-sale-clearance/sale/22w/_/N-1nvzquZ1z13zds/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0413201617045408M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""easy summer dress for work or vacation. Wash, wear and look great""}}"
716e79c65da341c8cc2303d8fe8b7c6f,pp5007220049,Danny & Nicole® Sleeveless Printed Fit-and-Flare Dress - Plus,"Look and feel your very best when you're in our sleeveless printed fit-and-flare dress by Danny Nicole. scoopneck 44"" length from shoulder polyester/spandex washable imported",103.94,60.42,sale,jcpenney|women|sale,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-printed-fit-and-flare-dress-plus/prod.jump?ppId=pp5007220049&catId=cat100590006&&_dyncharset=UTF-8&urlState=/women/shop-sale-clearance/sale/danny-nicole/_/N-1nvzquZ1b8/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0413201617045408M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""easy summer dress for work or vacation. Wash, wear and look great""}}"
f9c292761fb23c61cd18a41bc80a1177,pp5007220049,Danny & Nicole® Sleeveless Printed Fit-and-Flare Dress - Plus,"Look and feel your very best when you're in our sleeveless printed fit-and-flare dress by Danny Nicole. scoopneck 44"" length from shoulder polyester/spandex washable imported",103.94,60.42,deals,jcpenney|shops|deals,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-printed-fit-and-flare-dress-plus/prod.jump?ppId=pp5007220049&catId=cat1006990007&&_dyncharset=UTF-8&urlState=/shops/deals/danny-nicole/_/N-gnjagnZ1b8/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0413201617045408M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""easy summer dress for work or vacation. Wash, wear and look great""}}"
eb3bf2535cbaea960691a81ca0653a98,pp5006291887,Danny & Nicole® Sleeveless Printed Fit-and-Flare Dress,"Forget closet confusion, with our mixed print dress you always know what to wear for every occasion. roundneck sleeveless invisible zipper in back approx. 37"" length from shoulder polyester lining: polyester taffeta dry clean only imported",87.02,30.45,view all brands,jcpenney|women|view all brands,,http://www.jcpenney.com/danny-nicole-sleeveless-printed-fit-and-flare-dress/prod.jump?ppId=pp5006291887&catId=cat100430014&&_dyncharset=UTF-8&urlState=/women/shop-brands/view-all-brands/danny-nicole/_/N-1nskamZ1b8/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP1117201517021167M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,
0c2c7e597d721d751f45336e02e7d94d,pp5006311052,Danny & Nicole® Sleeveless Printed Fit-and-Flare Dress,"Our Danny & Nicole fit-and-flare dress is a party favorite that will have you excitedly awaiting your next invite. roundneck with keyhole and bar sleeveless back zipper approx. 36½"" length from shoulder polyester/spandex hand wash, dry flat imported",87.02,60.42,view all,jcpenney|women|view all,,http://www.jcpenney.com/danny-nicole-sleeveless-printed-fit-and-flare-dress/prod.jump?ppId=pp5006311052&catId=cat100260274&&_dyncharset=UTF-8&urlState=/women/shop-clothing/dresses/view-all/danny-nicole/_/N-1noxbmZ1b8/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP1123201517071153M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,
3a7806386f73e18a40c55aaf4c0f5020,pp5006311052,Danny & Nicole® Sleeveless Printed Fit-and-Flare Dress,"Our Danny & Nicole fit-and-flare dress is a party favorite that will have you excitedly awaiting your next invite. roundneck with keyhole and bar sleeveless back zipper approx. 36½"" length from shoulder polyester/spandex hand wash, dry flat imported",87.02,60.42,view all brands,jcpenney|women|view all brands,,http://www.jcpenney.com/danny-nicole-sleeveless-printed-fit-and-flare-dress/prod.jump?ppId=pp5006311052&catId=cat100430014&&_dyncharset=UTF-8&urlState=/women/shop-brands/view-all-brands/danny-nicole/_/N-1nskamZ1b8/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP1123201517071153M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,
29fcae8701318a3be17491cd49d6c7d5,pp5006311052,Danny & Nicole® Sleeveless Printed Fit-and-Flare Dress,"Our Danny & Nicole fit-and-flare dress is a party favorite that will have you excitedly awaiting your next invite. roundneck with keyhole and bar sleeveless back zipper approx. 36½"" length from shoulder polyester/spandex hand wash, dry flat imported",87.02,60.42,fit and flare dresses,jcpenney|women|fit and flare dresses,,http://www.jcpenney.com/danny-nicole-sleeveless-printed-fit-and-flare-dress/prod.jump?ppId=pp5006311052&catId=cat1005870012&&_dyncharset=UTF-8&urlState=/women/shop-clothing/dresses/fit-and-flare-dresses/career/_/N-gmva9oZ1z140dy/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP1123201517071153M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,
e3b54a180e329d2f655e39e7a979afa6,pp5006311040,Danny & Nicole® Sleeveless Shantung Party Dress,"Set the stage for show-stopping charm with our delightful striped and belted party dress. scoopneck sleeveless belt included back  zipper approx. 36¾"" length from shoulder polyester lining: polyester machine wash, line dry imported",87.02,48.33,view all,jcpenney|women|view all,4.1 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-shantung-party-dress/prod.jump?ppId=pp5006311040&catId=cat100260274&&_dyncharset=UTF-8&urlState=/women/shop-clothing/dresses/view-all/green/_/N-1noxbmZ130/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0229201617050592M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,7,"{""review""=>[{""review_1""=>""The fit is great. I love the color and the best part is that it was on clearance!""}, {""review_2""=>""I had several compliments on this dress. Love it. good fit and nice colors.""}, {""review_3""=>""The fabric feels like a polyester tablecloth... the color combination is unfortunately, not very flattering, so I returned this dress.""}, {""review_4""=>""I loved the style of this dress but the fit was too small. Other dresses in the same size and style fit more TTS. This ran small. Also isn't lined on the bottom half of the dress which was disappointing.""}, {""review_5""=>""This dress was a breath of fresh air and a welcoming to Spring. This is the best fitting dress I have purchased in a long time.""}, {""review_6""=>""This is my church dress or out with my husband. Love the versatility.""}, {""review_7""=>""I love this dress. It is comfortable, lovely, and appropriate for the office or going out on the town.""}]}"
8d1c34fc14500c7113c9b8c82f949814,pp5006311040,Danny & Nicole® Sleeveless Shantung Party Dress,"Set the stage for show-stopping charm with our delightful striped and belted party dress. scoopneck sleeveless belt included back  zipper approx. 36¾"" length from shoulder polyester lining: polyester machine wash, line dry imported",87.02,48.33,view all brands,jcpenney|women|view all brands,4.1 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-shantung-party-dress/prod.jump?ppId=pp5006311040&catId=cat100430014&&_dyncharset=UTF-8&urlState=/women/shop-brands/view-all-brands/partially-lined/_/N-1nskamZ1z13ys9/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0229201617050592M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,7,"{""review""=>[{""review_1""=>""The fit is great. I love the color and the best part is that it was on clearance!""}, {""review_2""=>""I had several compliments on this dress. Love it. good fit and nice colors.""}, {""review_3""=>""The fabric feels like a polyester tablecloth... the color combination is unfortunately, not very flattering, so I returned this dress.""}, {""review_4""=>""I loved the style of this dress but the fit was too small. Other dresses in the same size and style fit more TTS. This ran small. Also isn't lined on the bottom half of the dress which was disappointing.""}, {""review_5""=>""This dress was a breath of fresh air and a welcoming to Spring. This is the best fitting dress I have purchased in a long time.""}, {""review_6""=>""This is my church dress or out with my husband. Love the versatility.""}, {""review_7""=>""I love this dress. It is comfortable, lovely, and appropriate for the office or going out on the town.""}]}"
fcad39742256bf1e3bbb71d347155f55,pp5007320166,Danny & Nicole® Sleeveless Striped Colorblock Fit-and-Flare Dress,"The chic colorblock design and flattering fit make our sleeveless fit-and-flare dress the perfect pick. scoopneck sleeveless exposed back zip 35¾"" length from shoulder polyester/spandex machine wash, line dry imported",87.02,42.29,view all,jcpenney|women|view all,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-striped-colorblock-fit-and-flare-dress/prod.jump?ppId=pp5007320166&catId=cat100260274&&_dyncharset=UTF-8&urlState=/women/shop-clothing/dresses/view-all/8-petite/_/N-1noxbmZ1z1407t/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0429201617052951M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""Love the colors and how it fits! The fabric was better than I thought.""}}"
bd9e286340e9edf23465b7337602ff75,pp5007320166,Danny & Nicole® Sleeveless Striped Colorblock Fit-and-Flare Dress,"The chic colorblock design and flattering fit make our sleeveless fit-and-flare dress the perfect pick. scoopneck sleeveless exposed back zip 35¾"" length from shoulder polyester/spandex machine wash, line dry imported",87.02,42.29,dresses,jcpenney|women|dresses,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-striped-colorblock-fit-and-flare-dress/prod.jump?ppId=pp5007320166&catId=cat100300003&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/petites/shop-clothing/dresses/10-petite/_/N-1nprz7Z1z1407s/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0429201617052951M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""Love the colors and how it fits! The fabric was better than I thought.""}}"
0d5e3ea4829b4b3020a7e207a16b86a3,pp5007320166,Danny & Nicole® Sleeveless Striped Colorblock Fit-and-Flare Dress,"The chic colorblock design and flattering fit make our sleeveless fit-and-flare dress the perfect pick. scoopneck sleeveless exposed back zip 35¾"" length from shoulder polyester/spandex machine wash, line dry imported",87.02,42.29,new arrivals,jcpenney|women|new arrivals,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-striped-colorblock-fit-and-flare-dress/prod.jump?ppId=pp5007320166&catId=cat1005040007&&_dyncharset=UTF-8&urlState=/women/more-ways-to-shop/new-arrivals/10-petite/_/N-gmdhtzZ1z1407s/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0429201617052951M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""Love the colors and how it fits! The fabric was better than I thought.""}}"
db4517bd1b163f8d3b74a9ed31f1e729,pp5007320166,Danny & Nicole® Sleeveless Striped Colorblock Fit-and-Flare Dress,"The chic colorblock design and flattering fit make our sleeveless fit-and-flare dress the perfect pick. scoopneck sleeveless exposed back zip 35¾"" length from shoulder polyester/spandex machine wash, line dry imported",87.02,42.29,fit and flare dresses,jcpenney|women|fit and flare dresses,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-striped-colorblock-fit-and-flare-dress/prod.jump?ppId=pp5007320166&catId=cat1005870012&&_dyncharset=UTF-8&urlState=/women/shop-clothing/dresses/fit-and-flare-dresses/12-petite/_/N-gmva9oZ1z1407r/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0429201617052951M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""Love the colors and how it fits! The fabric was better than I thought.""}}"
66196669114799e6c14af90e3ad90383,pp5007320166,Danny & Nicole® Sleeveless Striped Colorblock Fit-and-Flare Dress,"The chic colorblock design and flattering fit make our sleeveless fit-and-flare dress the perfect pick. scoopneck sleeveless exposed back zip 35¾"" length from shoulder polyester/spandex machine wash, line dry imported",87.02,42.29,fit and flare dresses,jcpenney|women|fit and flare dresses,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-striped-colorblock-fit-and-flare-dress/prod.jump?ppId=pp5007320166&catId=cat1005870012&&_dyncharset=UTF-8&urlState=/women/shop-clothing/dresses/fit-and-flare-dresses/4-petite/_/N-gmva9oZ1z1407v/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0429201617052951M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""Love the colors and how it fits! The fabric was better than I thought.""}}"
5e875ccc177cd67dfbf4ab67ce885423,pp5007320166,Danny & Nicole® Sleeveless Striped Colorblock Fit-and-Flare Dress,"The chic colorblock design and flattering fit make our sleeveless fit-and-flare dress the perfect pick. scoopneck sleeveless exposed back zip 35¾"" length from shoulder polyester/spandex machine wash, line dry imported",87.02,42.29,view all brands,jcpenney|women|view all brands,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-striped-colorblock-fit-and-flare-dress/prod.jump?ppId=pp5007320166&catId=cat1006070001&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/petites/shop-brands/view-all-brands/danny-nicole/_/N-gmzkkxZ1b8/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0429201617052951M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""Love the colors and how it fits! The fabric was better than I thought.""}}"
703ef6354e20ac474abcbc2bae0992e0,pp5007320166,Danny & Nicole® Sleeveless Striped Colorblock Fit-and-Flare Dress,"The chic colorblock design and flattering fit make our sleeveless fit-and-flare dress the perfect pick. scoopneck sleeveless exposed back zip 35¾"" length from shoulder polyester/spandex machine wash, line dry imported",87.02,42.29,view all,jcpenney|women|view all,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-striped-colorblock-fit-and-flare-dress/prod.jump?ppId=pp5007320166&catId=cat100630159&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/petites/shop-clothing/dresses/view-all/8-petite/_/N-1nwuq7Z1z1407t/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0429201617052951M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""Love the colors and how it fits! The fabric was better than I thought.""}}"
170062a9735ce152d16674303ee1adc5,pp5007320166,Danny & Nicole® Sleeveless Striped Colorblock Fit-and-Flare Dress,"The chic colorblock design and flattering fit make our sleeveless fit-and-flare dress the perfect pick. scoopneck sleeveless exposed back zip 35¾"" length from shoulder polyester/spandex machine wash, line dry imported",87.02,42.29,view all,jcpenney|women|view all,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-striped-colorblock-fit-and-flare-dress/prod.jump?ppId=pp5007320166&catId=cat100630159&&_dyncharset=UTF-8&urlState=/women/specialty-sizing/petites/shop-clothing/dresses/view-all/purple/_/N-1nwuq7Z146/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0429201617052951M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""Love the colors and how it fits! The fabric was better than I thought.""}}"
962e6fd084c0777f04e1a1136944bc65,pp5007320166,Danny & Nicole® Sleeveless Striped Colorblock Fit-and-Flare Dress,"The chic colorblock design and flattering fit make our sleeveless fit-and-flare dress the perfect pick. scoopneck sleeveless exposed back zip 35¾"" length from shoulder polyester/spandex machine wash, line dry imported",87.02,42.29,dresses,jcpenney|women|dresses,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-striped-colorblock-fit-and-flare-dress/prod.jump?ppId=pp5007320166&catId=cat1006490011&&_dyncharset=UTF-8&urlState=/women/hidden-categories/view-all-petite/dresses/8-petite/_/N-gn8knvZ1z1407t/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0429201617052951M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""Love the colors and how it fits! The fabric was better than I thought.""}}"
15e0ab0273b9ab3b68af05c07d78e90f,pp5007320166,Danny & Nicole® Sleeveless Striped Colorblock Fit-and-Flare Dress,"The chic colorblock design and flattering fit make our sleeveless fit-and-flare dress the perfect pick. scoopneck sleeveless exposed back zip 35¾"" length from shoulder polyester/spandex machine wash, line dry imported",87.02,42.29,dresses,jcpenney|women|dresses,5 out of 5,http://www.jcpenney.com/danny-nicole-sleeveless-striped-colorblock-fit-and-flare-dress/prod.jump?ppId=pp5007320166&catId=cat1006490011&&_dyncharset=UTF-8&urlState=/women/hidden-categories/view-all-petite/dresses/purple/_/N-gn8knvZ146/cat.jump,"http://s7d9.scene7.com/is/image/JCPenney/DP0429201617052951M.tif?hei=380&amp;wid=380&op_usm=.4,.8,0,0&resmode=sharp2&op_usm=1.5,.8,0,0&resmode=sharp",Danny & Nicole,,"{""review""=>{""review_1""=>""Love the colors and how it fits! The fabric was better than I thought.""}}"
